ATE,Error_ATE,Error_PEHE,Problem
1.516835,0.542015,40.126389,IHDP 618
4.33635,0.00319,0.528053,IHDP 619
3.874284,0.203032,0.391449,IHDP 620
2.123021,0.830593,16.540942,IHDP 621
3.932839,0.011511,0.464668,IHDP 622
4.588096,0.485584,3.558193,IHDP 623
3.510881,0.259554,0.52488,IHDP 624
4.290535,0.048912,0.52899,IHDP 625
2.790944,0.17968,3.419582,IHDP 626
4.221297,0.322385,1.588255,IHDP 627
4.03544,0.155018,0.341432,IHDP 628
3.652032,0.107164,0.593933,IHDP 629
6.02839,0.008078,0.998197,IHDP 630
4.30118,0.014475,0.712415,IHDP 631
4.042482,0.101787,0.512138,IHDP 632
6.555106,0.268991,1.826176,IHDP 633
2.413827,0.042548,1.090346,IHDP 634
4.194131,0.238123,0.616644,IHDP 635
0.934283,0.27926,1.982292,IHDP 636
3.921192,0.256401,0.876057,IHDP 637
5.184066,0.003772,1.076644,IHDP 638
3.903706,0.201635,0.438906,IHDP 639
4.438521,0.144849,0.812411,IHDP 640
4.03355,0.069142,0.300277,IHDP 641
6.031418,0.829062,2.785048,IHDP 642
2.426265,0.019801,1.149063,IHDP 643
4.439443,0.075173,0.766647,IHDP 644
2.617825,0.366304,6.283865,IHDP 645
3.1536,0.098312,14.023233,IHDP 646
-1.162324,2.466809,29.511757,IHDP 647
3.617559,0.031089,0.475683,IHDP 648
6.513859,0.058162,2.714793,IHDP 649
4.705493,0.324089,2.681895,IHDP 650
8.081404,1.406932,19.566406,IHDP 651
4.150757,0.006209,0.52131,IHDP 652
3.627057,0.107531,0.352757,IHDP 653
3.955698,0.135672,0.507767,IHDP 654
5.743562,0.646812,2.363163,IHDP 655
1.928506,0.597813,7.851457,IHDP 656
3.494934,0.609273,1.013276,IHDP 657
2.227445,0.349094,1.499058,IHDP 658
4.510025,0.271553,0.529909,IHDP 659
1.812904,0.094755,1.592929,IHDP 660
4.295292,0.015984,0.541625,IHDP 661
4.95249,0.024695,0.856349,IHDP 662
4.033139,0.139474,0.703191,IHDP 663
3.842597,0.026164,1.352644,IHDP 664
6.44804,0.2849,7.680082,IHDP 665
4.395093,0.014904,0.703787,IHDP 666
4.059178,0.140834,0.40997,IHDP 667
3.284332,0.28061,0.490498,IHDP 668
3.986249,0.023548,0.476703,IHDP 669
3.730906,0.301669,0.759371,IHDP 670
4.077285,0.369478,0.984674,IHDP 671
-3.329933,1.630238,95.585183,IHDP 672
3.93108,0.214882,0.361034,IHDP 673
3.032012,0.064404,0.441516,IHDP 674
0.181888,0.195165,6.355325,IHDP 675
4.383676,0.167949,0.303604,IHDP 676
4.953541,0.052759,0.418985,IHDP 677
10.675899,0.154133,3.004469,IHDP 678
3.872918,0.071972,0.350917,IHDP 679
3.978888,0.149688,0.54171,IHDP 680
3.696555,0.121329,2.542616,IHDP 681
3.853065,0.241715,0.565231,IHDP 682
9.254995,0.023777,16.324156,IHDP 683
14.43296,0.274177,10.413982,IHDP 684
4.487237,0.154132,0.57811,IHDP 685
4.479327,0.22601,0.500347,IHDP 686
3.986841,0.037237,0.40522,IHDP 687
3.903529,0.10211,0.943759,IHDP 688
3.426728,0.308465,1.540199,IHDP 689
4.076001,0.144936,0.316904,IHDP 690
4.064032,0.227356,0.298647,IHDP 691
3.853653,0.286071,0.706265,IHDP 692
4.745646,0.374829,0.456996,IHDP 693
4.238235,0.234007,0.633414,IHDP 694
1.990109,0.377024,3.783071,IHDP 695
3.824042,0.751087,7.564114,IHDP 696
3.98201,0.041057,0.243683,IHDP 697
4.290297,0.304682,0.819108,IHDP 698
3.887126,0.226431,0.682999,IHDP 699
4.433157,0.28947,0.969969,IHDP 700
4.179449,0.037016,0.725792,IHDP 701
8.493438,0.401668,1.489083,IHDP 702
4.082782,0.078358,0.4442,IHDP 703
4.068095,0.240038,0.510259,IHDP 704
5.751434,0.200238,0.704358,IHDP 705
3.788839,0.092388,0.47116,IHDP 706
4.013928,0.274484,0.381969,IHDP 707
13.406333,0.695593,5.945235,IHDP 708
3.774603,0.445351,1.888556,IHDP 709
4.658137,0.208792,1.013578,IHDP 710
4.243242,0.416777,0.929228,IHDP 711
6.986545,0.402847,4.420785,IHDP 712
4.004281,0.069896,1.239788,IHDP 713
3.970089,0.237508,0.702096,IHDP 714
5.658344,0.021056,2.251186,IHDP 715
3.882572,0.05083,0.346872,IHDP 716
3.869387,0.159828,0.723777,IHDP 717
4.098342,0.229752,0.349043,IHDP 718
2.610399,0.340082,1.948164,IHDP 719
3.985183,0.184839,1.186566,IHDP 720
4.09688,0.098231,0.450924,IHDP 721
3.986033,0.049263,0.50115,IHDP 722
6.337191,0.95518,19.824209,IHDP 723
7.518454,0.619091,1.308372,IHDP 724
2.918144,0.016609,2.208389,IHDP 725
3.410313,0.242596,0.819335,IHDP 726
3.991646,0.022315,0.545098,IHDP 727
4.784921,0.213429,0.2883,IHDP 728
4.90381,0.13551,0.600163,IHDP 729
4.22147,0.183197,0.539562,IHDP 730
3.644995,0.223623,0.726939,IHDP 731
3.884119,0.146461,0.265932,IHDP 732
3.991497,0.063408,0.596477,IHDP 733
3.85968,0.209073,0.720363,IHDP 734
4.425682,0.124069,0.512478,IHDP 735
4.701321,0.014533,0.794753,IHDP 736
5.563585,0.203246,1.923706,IHDP 737
4.200702,0.039748,0.796486,IHDP 738
3.868377,0.058985,0.491178,IHDP 739
4.775666,0.302999,0.706602,IHDP 740
3.96093,0.27742,0.506018,IHDP 741
18.483034,1.189829,21.729681,IHDP 742
4.469452,0.22066,1.341963,IHDP 743
3.995928,0.093628,0.304103,IHDP 744
4.0539,0.0445,0.458655,IHDP 745
4.142218,0.154135,0.500229,IHDP 746
4.009888,0.00926,0.484766,IHDP 747
4.914474,0.093954,1.29878,IHDP 748
4.030418,0.368751,0.88716,IHDP 749
3.26237,0.131504,1.068515,IHDP 750
3.993493,0.105062,0.394395,IHDP 751
5.516372,0.226292,1.200855,IHDP 752
3.987584,0.143737,0.802878,IHDP 753
4.568267,0.040437,0.511872,IHDP 754
4.02859,0.147075,0.650829,IHDP 755
5.434688,0.071714,0.784917,IHDP 756
5.560796,0.217253,0.85546,IHDP 757
7.156535,0.048836,0.75646,IHDP 758
4.761766,0.31771,0.939794,IHDP 759
2.115143,0.750557,1.872215,IHDP 760
6.094294,0.010644,0.801599,IHDP 761
4.792709,0.025819,0.738512,IHDP 762
4.288499,0.400712,1.717865,IHDP 763
5.125865,0.106879,0.46663,IHDP 764
0.950055,0.368366,3.347888,IHDP 765
3.222451,0.324215,1.181646,IHDP 766
4.735195,0.41484,0.987712,IHDP 767
4.288178,0.27463,0.990156,IHDP 768
-0.653381,1.839175,14.455169,IHDP 769
4.398709,0.131962,0.695079,IHDP 770
11.906944,4.456054,148.104947,IHDP 771
3.85256,0.217322,0.756309,IHDP 772
3.108559,0.673438,1.548944,IHDP 773
3.890488,0.099111,0.204818,IHDP 774
3.727241,0.381346,2.026444,IHDP 775
3.942681,0.07537,0.694461,IHDP 776
4.030325,0.123768,0.433081,IHDP 777
4.009371,0.300766,0.787207,IHDP 778
4.020374,0.068638,0.249271,IHDP 779
2.805112,0.632433,1.602826,IHDP 780
4.079798,0.184289,0.554156,IHDP 781
4.223522,0.047526,0.666572,IHDP 782
3.989756,0.157736,0.687395,IHDP 783
3.818643,0.18821,0.752408,IHDP 784
3.463926,0.448807,1.850164,IHDP 785
3.442003,0.226134,0.730079,IHDP 786
2.160865,0.202487,3.885565,IHDP 787
4.158002,0.020849,0.480082,IHDP 788
4.151544,0.560184,0.991073,IHDP 789
4.307647,0.16134,0.511562,IHDP 790
3.970938,0.000288,0.356925,IHDP 791
3.711107,0.323697,1.87282,IHDP 792
3.473068,0.074594,3.131476,IHDP 793
8.893472,0.047197,1.644681,IHDP 794
5.114897,0.064488,0.913427,IHDP 795
3.396653,0.159224,0.927232,IHDP 796
4.981363,0.148678,0.955409,IHDP 797
3.679907,0.307532,0.570299,IHDP 798
3.90907,0.395847,1.324061,IHDP 799
4.120879,0.094765,0.866017,IHDP 800
3.966948,0.114781,0.582785,IHDP 801
4.005248,0.079584,0.873058,IHDP 802
4.089485,0.087969,0.76964,IHDP 803
2.432869,0.417845,0.873858,IHDP 804
5.94717,0.125979,3.17869,IHDP 805
4.136119,0.202948,0.430197,IHDP 806
3.989458,0.152584,0.364592,IHDP 807
4.00381,0.241342,0.657044,IHDP 808
4.36212,0.302256,0.548326,IHDP 809
4.783959,0.176817,0.600236,IHDP 810
3.29535,0.24346,3.295315,IHDP 811
0.139639,0.304485,4.99444,IHDP 812
5.492033,0.349189,9.434817,IHDP 813
3.980994,0.300417,0.533005,IHDP 814
4.561178,0.292863,0.427898,IHDP 815
4.285216,0.185394,0.303678,IHDP 816
5.56166,0.195169,5.155416,IHDP 817
2.170635,0.451783,3.457954,IHDP 818
-3.460043,1.138371,42.152763,IHDP 819
3.723661,0.246131,0.719352,IHDP 820
4.991053,0.225721,0.864958,IHDP 821
3.896385,0.147076,1.002941,IHDP 822
4.024035,0.165042,0.513044,IHDP 823
4.089333,0.003738,2.150371,IHDP 824
8.044479,0.42412,25.2801,IHDP 825
8.163348,0.153941,1.764767,IHDP 826
3.668584,0.1041,0.682866,IHDP 827
5.038415,0.032157,0.762961,IHDP 828
4.250155,0.189988,0.718844,IHDP 829
3.431905,0.262596,0.969784,IHDP 830
4.079179,0.045723,0.672879,IHDP 831
4.637873,0.617425,1.938502,IHDP 832
4.598784,0.388467,1.146253,IHDP 833
3.932826,0.060852,0.988675,IHDP 834
4.282402,0.169403,0.80379,IHDP 835
3.453303,0.627621,3.422033,IHDP 836
4.642624,0.174421,0.676528,IHDP 837
6.253486,0.451515,0.792019,IHDP 838
3.724906,0.01832,0.674474,IHDP 839
5.571249,0.037432,3.688505,IHDP 840
4.015677,0.077384,0.446613,IHDP 841
5.688141,0.181544,1.180509,IHDP 842
3.862636,0.208471,0.949841,IHDP 843
4.408854,0.087707,0.477327,IHDP 844
3.980227,0.035433,0.491213,IHDP 845
4.359676,0.104972,1.05458,IHDP 846
5.30751,0.110864,3.242146,IHDP 847
3.96294,0.328512,1.10423,IHDP 848
3.512595,0.222056,1.072847,IHDP 849
3.606687,0.229315,0.722008,IHDP 850
8.113381,0.671128,2.21658,IHDP 851
3.62465,0.12005,0.602701,IHDP 852
3.986309,0.108859,0.25542,IHDP 853
4.677274,0.058046,0.432323,IHDP 854
3.565707,0.002275,2.11783,IHDP 855
4.640817,0.226407,1.389867,IHDP 856
3.980832,0.113319,0.59319,IHDP 857
4.686735,0.255689,0.455888,IHDP 858
3.435238,0.235366,0.447346,IHDP 859
4.457295,0.042416,0.42641,IHDP 860
4.314597,0.003645,0.627329,IHDP 861
4.078996,0.20741,0.461383,IHDP 862
3.443939,0.184503,0.704659,IHDP 863
4.110148,0.386912,0.985478,IHDP 864
3.609483,0.158572,0.929999,IHDP 865
4.207261,0.15142,0.401735,IHDP 866
5.155046,0.136188,1.301275,IHDP 867
10.173575,0.397259,4.893142,IHDP 868
3.887174,0.228984,0.699864,IHDP 869
3.147572,0.3668,1.645685,IHDP 870
4.680804,0.284889,1.527103,IHDP 871
4.007373,0.064198,0.679629,IHDP 872
4.059349,0.086563,0.483125,IHDP 873
4.521613,0.034602,0.494828,IHDP 874
4.443605,0.011927,0.471651,IHDP 875
4.087959,0.327856,0.41685,IHDP 876
3.379141,0.038559,0.80352,IHDP 877
4.005338,0.015922,0.828549,IHDP 878
5.08919,0.33849,1.601091,IHDP 879
5.009936,0.031667,0.329528,IHDP 880
3.984433,0.047774,0.653968,IHDP 881
4.129481,0.055267,0.320527,IHDP 882
9.042133,0.024025,1.936758,IHDP 883
4.464703,0.031479,0.481176,IHDP 884
3.890235,0.106682,0.444997,IHDP 885
8.513124,0.451084,53.661409,IHDP 886
4.036317,0.241851,1.235245,IHDP 887
4.877019,0.273998,0.375549,IHDP 888
3.983347,0.004659,1.431659,IHDP 889
3.625037,0.132211,0.506806,IHDP 890
3.847346,0.208176,0.509092,IHDP 891
3.086322,0.304593,2.36062,IHDP 892
3.187738,0.120141,2.000755,IHDP 893
4.398476,0.078584,0.753758,IHDP 894
3.214041,0.275488,1.56718,IHDP 895
3.970864,0.43948,1.019913,IHDP 896
3.109618,0.343606,1.025558,IHDP 897
5.21445,0.137645,0.651034,IHDP 898
3.892884,0.2248,0.5183,IHDP 899
4.028596,0.110542,0.217108,IHDP 900
6.276311,0.13713,0.910472,IHDP 901
4.149942,0.011832,0.619253,IHDP 902
3.928349,0.167061,0.984082,IHDP 903
3.052807,0.133482,1.722777,IHDP 904
3.521521,0.175957,0.513346,IHDP 905
4.162384,0.07847,0.871196,IHDP 906
4.012502,0.106085,0.309466,IHDP 907
3.538261,0.048717,4.078465,IHDP 908
4.307771,0.061903,0.405759,IHDP 909
3.817557,0.183685,0.349981,IHDP 910
4.446822,0.224092,0.746063,IHDP 911
4.302632,0.009475,1.039057,IHDP 912
4.278657,0.050072,0.607158,IHDP 913
4.254293,0.003898,0.976835,IHDP 914
4.551207,0.093784,0.4346,IHDP 915
4.620463,0.235578,0.422317,IHDP 916
3.206571,0.065678,0.441984,IHDP 917
3.718427,0.318443,2.737278,IHDP 918
3.324922,0.688193,1.356769,IHDP 919
3.810433,0.15144,0.557008,IHDP 920
4.195177,0.176682,0.779341,IHDP 921
2.779081,0.075955,0.74798,IHDP 922
2.473782,0.468127,10.403744,IHDP 923
2.666853,0.744559,7.322869,IHDP 924
4.215405,0.067952,0.929729,IHDP 925
5.04659,0.00991,0.62572,IHDP 926
2.970632,0.163286,1.87819,IHDP 927
3.970917,0.111267,0.519446,IHDP 928
4.15493,0.076307,0.406479,IHDP 929
5.622289,0.323813,15.368396,IHDP 930
4.426695,0.035093,0.367902,IHDP 931
2.357305,0.048871,1.754264,IHDP 932
4.540842,0.103311,1.401675,IHDP 933
3.704989,0.240898,0.593509,IHDP 934
11.204594,0.143709,1.930476,IHDP 935
5.220779,0.791961,1.445562,IHDP 936
4.253482,0.074634,0.4484,IHDP 937
2.964219,0.241406,1.383378,IHDP 938
4.890393,0.108506,0.560983,IHDP 939
3.768667,0.148001,0.637524,IHDP 940
4.61,0.101895,0.57905,IHDP 941
3.934487,0.467378,1.267276,IHDP 942
4.004187,0.081758,0.367204,IHDP 943
4.506151,0.11976,0.265424,IHDP 944
3.713991,0.027256,0.858242,IHDP 945
4.634024,0.105412,0.420727,IHDP 946
4.014745,0.237015,1.007157,IHDP 947
4.699359,0.489223,3.877359,IHDP 948
4.666263,0.134302,0.573293,IHDP 949
4.06561,0.008174,0.407971,IHDP 950
4.680235,0.217665,0.721456,IHDP 951
3.937778,0.388288,0.878756,IHDP 952
3.747629,0.319419,0.65805,IHDP 953
3.745994,0.137152,1.004533,IHDP 954
4.176505,0.190035,1.068974,IHDP 955
1.375846,0.490252,6.598036,IHDP 956
4.372408,0.047542,1.798492,IHDP 957
6.556245,0.098169,1.195573,IHDP 958
4.858193,0.069556,2.179694,IHDP 959
3.622169,0.057424,1.917867,IHDP 960
8.867252,0.705025,85.857963,IHDP 961
4.393971,0.201698,1.950711,IHDP 962
4.016996,0.061418,0.497037,IHDP 963
3.891331,0.02452,0.487508,IHDP 964
2.718756,0.12453,1.044248,IHDP 965
1.3422,0.31796,5.659812,IHDP 966
5.344306,0.108861,0.336902,IHDP 967
4.171811,0.014501,0.521386,IHDP 968
4.510254,0.07787,0.613093,IHDP 969
4.15568,0.322273,0.519467,IHDP 970
6.907907,0.179137,2.707125,IHDP 971
3.809528,0.00918,0.403074,IHDP 972
3.74687,0.156179,3.008811,IHDP 973
3.345306,0.080601,0.980947,IHDP 974
3.699248,0.283418,0.827449,IHDP 975
4.071124,0.753984,1.517211,IHDP 976
3.73155,0.068386,0.643668,IHDP 977
3.957485,0.44514,0.93444,IHDP 978
4.153523,0.333169,0.540775,IHDP 979
4.197832,0.1746,2.180368,IHDP 980
4.305616,0.045379,2.12856,IHDP 981
4.583445,0.070885,0.843218,IHDP 982
3.7942,0.134671,0.685168,IHDP 983
3.75971,0.013678,0.372534,IHDP 984
5.225196,0.571098,1.070885,IHDP 985
4.147327,0.178955,0.762486,IHDP 986
2.844429,1.057814,13.515706,IHDP 987
4.631373,0.079504,0.611834,IHDP 988
6.808488,0.033323,1.556643,IHDP 989
4.127976,0.295874,0.953982,IHDP 990
2.915926,0.032799,1.776372,IHDP 991
3.121919,0.042552,1.216396,IHDP 992
3.478908,0.038794,0.533194,IHDP 993
3.998388,0.400591,0.718511,IHDP 994
4.004509,0.154748,0.369615,IHDP 995
4.781347,1.091325,23.553261,IHDP 996
4.388373,0.070058,0.930757,IHDP 997
4.156043,0.131408,0.495584,IHDP 998
5.634382,0.575211,1.149961,IHDP 999
